Date,Open,High,Low,Close,Adj Close,Volume
2019-04-30,690.419983,693.349976,687.150024,691.909973,691.909973,776100000
2019-05-01,null,null,null,null,null,null
2019-05-02,689.739990,692.859985,681.500000,684.679993,684.679993,880200000
2019-05-03,683.729980,684.190002,667.140015,675.090027,675.090027,832100000
2019-05-06,663.890015,671.140015,658.309998,671.140015,671.140015,689900000
2019-05-07,672.520020,678.580017,671.890015,677.159973,677.159973,669900000
2019-05-08,670.960022,674.190002,667.460022,674.190002,674.190002,627000000
2019-05-09,667.750000,669.760010,655.630005,656.229980,656.229980,747000000
2019-05-10,657.840027,662.289978,650.799988,660.070007,660.070007,685000000
2019-05-13,660.250000,661.849976,646.390015,646.390015,646.390015,542900000
2019-05-14,637.710022,644.530029,632.219971,640.890015,640.890015,783800000
2019-05-15,642.770020,645.429993,627.429993,627.429993,627.429993,701600000
2019-05-16,624.669983,631.520020,615.150024,615.739990,615.739990,639800000
2019-05-17,620.210022,621.429993,607.429993,607.429993,607.429993,624200000
2019-05-20,608.770020,623.549988,601.940002,620.890015,620.890015,556300000
2019-05-21,621.179993,631.400024,621.179993,625.169983,625.169983,642600000
2019-05-22,624.559998,626.609985,618.770020,621.640015,621.640015,352400000
2019-05-23,622.390015,637.440002,622.219971,636.619995,636.619995,665700000
2019-05-24,640.770020,644.359985,638.210022,641.950012,641.950012,522500000
2019-05-27,644.130005,648.609985,643.700012,647.000000,647.000000,583000000
2019-05-28,649.179993,650.690002,638.719971,638.719971,638.719971,1549100000
2019-05-29,640.039978,651.260010,639.719971,646.390015,646.390015,639400000
2019-05-30,null,null,null,null,null,null
2019-05-31,645.440002,661.039978,645.260010,661.039978,661.039978,902700000
2019-06-03,null,null,null,null,null,null
2019-06-04,null,null,null,null,null,null
2019-06-05,null,null,null,null,null,null
2019-06-06,null,null,null,null,null,null
2019-06-07,null,null,null,null,null,null
2019-06-10,668.510010,676.929993,667.739990,676.659973,676.659973,1151800000
2019-06-11,674.150024,678.179993,669.219971,674.599976,674.599976,672200000
2019-06-12,667.030029,672.349976,665.510010,672.349976,672.349976,783200000
2019-06-13,671.239990,673.460022,666.450012,672.150024,672.150024,699700000
2019-06-14,673.570007,675.510010,666.940002,670.109985,670.109985,536400000
2019-06-17,669.359985,669.840027,660.840027,660.840027,660.840027,513500000
2019-06-18,662.340027,669.960022,661.599976,669.960022,669.960022,589900000
2019-06-19,675.650024,681.919983,675.190002,681.919983,681.919983,717200000
2019-06-20,682.719971,683.729980,675.679993,678.080017,678.080017,815800000
2019-06-21,679.650024,680.130005,663.539978,671.640015,671.640015,842800000
2019-06-24,670.559998,671.039978,665.349976,666.549988,666.549988,599400000
2019-06-25,669.849976,673.159973,668.840027,673.159973,673.159973,1159000000
2019-06-26,673.520020,675.250000,669.119995,669.900024,669.900024,936300000
2019-06-27,672.409973,681.599976,671.969971,679.880005,679.880005,825500000
2019-06-28,682.000000,684.780029,678.640015,682.650024,682.650024,764100000
2019-07-01,686.739990,690.979980,683.260010,689.960022,689.960022,859800000
